#Wavelength(nm)   Throughput(0-1)3.0000e+02	9.7831e-01
3.0100e+02	9.7829e-01
3.0200e+02	9.7828e-01
3.0300e+02	9.7772e-01
3.0400e+02	9.7716e-01
3.0500e+02	9.7635e-01
3.0600e+02	9.7554e-01
3.0700e+02	9.7468e-01
3.0800e+02	9.7381e-01
3.0900e+02	9.7305e-01
3.1000e+02	9.7228e-01
3.1100e+02	9.7168e-01
3.1200e+02	9.7109e-01
3.1300e+02	9.7071e-01
3.1400e+02	9.7033e-01
3.1500e+02	9.7017e-01
3.1600e+02	9.7001e-01
3.1700e+02	9.7006e-01
3.1800e+02	9.7010e-01
3.1900e+02	9.7032e-01
3.2000e+02	9.7054e-01
3.2100e+02	9.7089e-01
3.2200e+02	9.7123e-01
3.2300e+02	9.7167e-01
3.2400e+02	9.7210e-01
3.2500e+02	9.7257e-01
3.2600e+02	9.7303e-01
3.2700e+02	9.7350e-01
3.2800e+02	9.7397e-01
3.2900e+02	9.7439e-01
3.3000e+02	9.7482e-01
3.3100e+02	9.7517e-01
3.3200e+02	9.7553e-01
3.3300e+02	9.7579e-01
3.3400e+02	9.7605e-01
3.3500e+02	9.7620e-01
3.3600e+02	9.7635e-01
3.3700e+02	9.7638e-01
3.3800e+02	9.7641e-01
3.3900e+02	9.7633e-01
3.4000e+02	9.7624e-01
3.4100e+02	9.7603e-01
3.4200e+02	9.7583e-01
3.4300e+02	9.7552e-01
3.4400e+02	9.7521e-01
3.4500e+02	9.7480e-01
3.4600e+02	9.7440e-01
3.4700e+02	9.7391e-01
3.4800e+02	9.7342e-01
3.4900e+02	9.7288e-01
3.5000e+02	9.7233e-01
3.5100e+02	9.7174e-01
3.5200e+02	9.7115e-01
3.5300e+02	9.7053e-01
3.5400e+02	9.6991e-01
3.5500e+02	9.6928e-01
3.5600e+02	9.6866e-01
3.5700e+02	9.6804e-01
3.5800e+02	9.6742e-01
3.5900e+02	9.6682e-01
3.6000e+02	9.6622e-01
3.6100e+02	9.6565e-01
3.6200e+02	9.6509e-01
3.6300e+02	9.6457e-01
3.6400e+02	9.6404e-01
3.6500e+02	9.6365e-01
3.6600e+02	9.6325e-01
3.6700e+02	9.6300e-01
3.6800e+02	9.6274e-01
3.6900e+02	9.6257e-01
3.7000e+02	9.6240e-01
3.7100e+02	9.6231e-01
3.7200e+02	9.6222e-01
3.7300e+02	9.6221e-01
3.7400e+02	9.6220e-01
3.7500e+02	9.6226e-01
3.7600e+02	9.6232e-01
3.7700e+02	9.6246e-01
3.7800e+02	9.6259e-01
3.7900e+02	9.6279e-01
3.8000e+02	9.6298e-01
3.8100e+02	9.6322e-01
3.8200e+02	9.6346e-01
3.8300e+02	9.6375e-01
3.8400e+02	9.6403e-01
3.8500e+02	9.6435e-01
3.8600e+02	9.6467e-01
3.8700e+02	9.6502e-01
3.8800e+02	9.6537e-01
3.8900e+02	9.6574e-01
3.9000e+02	9.6611e-01
3.9100e+02	9.6650e-01
3.9200e+02	9.6689e-01
3.9300e+02	9.6728e-01
3.9400e+02	9.6768e-01
3.9500e+02	9.6808e-01
3.9600e+02	9.6847e-01
3.9700e+02	9.6887e-01
3.9800e+02	9.6927e-01
3.9900e+02	9.6966e-01
4.0000e+02	9.7005e-01
4.0100e+02	9.7042e-01
4.0200e+02	9.7080e-01
4.0300e+02	9.7117e-01
4.0400e+02	9.7153e-01
4.0500e+02	9.7188e-01
4.0600e+02	9.7222e-01
4.0700e+02	9.7255e-01
4.0800e+02	9.7288e-01
4.0900e+02	9.7318e-01
4.1000e+02	9.7349e-01
4.1100e+02	9.7377e-01
4.1200e+02	9.7405e-01
4.1300e+02	9.7431e-01
4.1400e+02	9.7457e-01
4.1500e+02	9.7480e-01
4.1600e+02	9.7504e-01
4.1700e+02	9.7525e-01
4.1800e+02	9.7546e-01
4.1900e+02	9.7565e-01
4.2000e+02	9.7584e-01
4.2100e+02	9.7600e-01
4.2200e+02	9.7617e-01
4.2300e+02	9.7631e-01
4.2400e+02	9.7645e-01
4.2500e+02	9.7657e-01
4.2600e+02	9.7669e-01
4.2700e+02	9.7679e-01
4.2800e+02	9.7689e-01
4.2900e+02	9.7698e-01
4.3000e+02	9.7706e-01
4.3100e+02	9.7712e-01
4.3200e+02	9.7719e-01
4.3300e+02	9.7723e-01
4.3400e+02	9.7728e-01
4.3500e+02	9.7731e-01
4.3600e+02	9.7735e-01
4.3700e+02	9.7737e-01
4.3800e+02	9.7738e-01
4.3900e+02	9.7739e-01
4.4000e+02	9.7739e-01
4.4100e+02	9.7739e-01
4.4200e+02	9.7739e-01
4.4300e+02	9.7738e-01
4.4400e+02	9.7736e-01
4.4500e+02	9.7734e-01
4.4600e+02	9.7732e-01
4.4700e+02	9.7729e-01
4.4800e+02	9.7726e-01
4.4900e+02	9.7723e-01
4.5000e+02	9.7719e-01
4.5100e+02	9.7715e-01
4.5200e+02	9.7711e-01
4.5300e+02	9.7707e-01
4.5400e+02	9.7702e-01
4.5500e+02	9.7697e-01
4.5600e+02	9.7692e-01
4.5700e+02	9.7687e-01
4.5800e+02	9.7682e-01
4.5900e+02	9.7676e-01
4.6000e+02	9.7670e-01
4.6100e+02	9.7664e-01
4.6200e+02	9.7659e-01
4.6300e+02	9.7653e-01
4.6400e+02	9.7646e-01
4.6500e+02	9.7640e-01
4.6600e+02	9.7634e-01
4.6700e+02	9.7627e-01
4.6800e+02	9.7621e-01
4.6900e+02	9.7614e-01
4.7000e+02	9.7608e-01
4.7100e+02	9.7601e-01
4.7200e+02	9.7594e-01
4.7300e+02	9.7587e-01
4.7400e+02	9.7580e-01
4.7500e+02	9.7573e-01
4.7600e+02	9.7566e-01
4.7700e+02	9.7559e-01
4.7800e+02	9.7552e-01
4.7900e+02	9.7545e-01
4.8000e+02	9.7538e-01
4.8100e+02	9.7532e-01
4.8200e+02	9.7525e-01
4.8300e+02	9.7519e-01
4.8400e+02	9.7512e-01
4.8500e+02	9.7506e-01
4.8600e+02	9.7500e-01
4.8700e+02	9.7494e-01
4.8800e+02	9.7487e-01
4.8900e+02	9.7481e-01
4.9000e+02	9.7475e-01
4.9100e+02	9.7469e-01
4.9200e+02	9.7463e-01
4.9300e+02	9.7458e-01
4.9400e+02	9.7452e-01
4.9500e+02	9.7446e-01
4.9600e+02	9.7441e-01
4.9700e+02	9.7436e-01
4.9800e+02	9.7430e-01
4.9900e+02	9.7425e-01
5.0000e+02	9.7420e-01
5.0100e+02	9.7416e-01
5.0200e+02	9.7411e-01
5.0300e+02	9.7407e-01
5.0400e+02	9.7402e-01
5.0500e+02	9.7398e-01
5.0600e+02	9.7394e-01
5.0700e+02	9.7390e-01
5.0800e+02	9.7386e-01
5.0900e+02	9.7383e-01
5.1000e+02	9.7379e-01
5.1100e+02	9.7376e-01
5.1200e+02	9.7373e-01
5.1300e+02	9.7369e-01
5.1400e+02	9.7367e-01
5.1500e+02	9.7364e-01
5.1600e+02	9.7361e-01
5.1700e+02	9.7359e-01
5.1800e+02	9.7356e-01
5.1900e+02	9.7354e-01
5.2000e+02	9.7352e-01
5.2100e+02	9.7350e-01
5.2200e+02	9.7348e-01
5.2300e+02	9.7347e-01
5.2400e+02	9.7345e-01
5.2500e+02	9.7344e-01
5.2600e+02	9.7343e-01
5.2700e+02	9.7342e-01
5.2800e+02	9.7341e-01
5.2900e+02	9.7341e-01
5.3000e+02	9.7341e-01
5.3100e+02	9.7341e-01
5.3200e+02	9.7341e-01
5.3300e+02	9.7341e-01
5.3400e+02	9.7341e-01
5.3500e+02	9.7342e-01
5.3600e+02	9.7342e-01
5.3700e+02	9.7344e-01
5.3800e+02	9.7345e-01
5.3900e+02	9.7346e-01
5.4000e+02	9.7347e-01
5.4100e+02	9.7349e-01
5.4200e+02	9.7351e-01
5.4300e+02	9.7353e-01
5.4400e+02	9.7356e-01
5.4500e+02	9.7358e-01
5.4600e+02	9.7361e-01
5.4700e+02	9.7364e-01
5.4800e+02	9.7367e-01
5.4900e+02	9.7370e-01
5.5000e+02	9.7373e-01
5.5100e+02	9.7377e-01
5.5200e+02	9.7381e-01
5.5300e+02	9.7385e-01
5.5400e+02	9.7389e-01
5.5500e+02	9.7393e-01
5.5600e+02	9.7397e-01
5.5700e+02	9.7402e-01
5.5800e+02	9.7407e-01
5.5900e+02	9.7412e-01
5.6000e+02	9.7417e-01
5.6100e+02	9.7422e-01
5.6200e+02	9.7427e-01
5.6300e+02	9.7433e-01
5.6400e+02	9.7439e-01
5.6500e+02	9.7445e-01
5.6600e+02	9.7450e-01
5.6700e+02	9.7457e-01
5.6800e+02	9.7463e-01
5.6900e+02	9.7469e-01
5.7000e+02	9.7475e-01
5.7100e+02	9.7482e-01
5.7200e+02	9.7489e-01
5.7300e+02	9.7495e-01
5.7400e+02	9.7502e-01
5.7500e+02	9.7509e-01
5.7600e+02	9.7516e-01
5.7700e+02	9.7523e-01
5.7800e+02	9.7531e-01
5.7900e+02	9.7538e-01
5.8000e+02	9.7545e-01
5.8100e+02	9.7553e-01
5.8200e+02	9.7560e-01
5.8300e+02	9.7568e-01
5.8400e+02	9.7575e-01
5.8500e+02	9.7583e-01
5.8600e+02	9.7591e-01
5.8700e+02	9.7598e-01
5.8800e+02	9.7606e-01
5.8900e+02	9.7614e-01
5.9000e+02	9.7621e-01
5.9100e+02	9.7629e-01
5.9200e+02	9.7637e-01
5.9300e+02	9.7644e-01
5.9400e+02	9.7652e-01
5.9500e+02	9.7660e-01
5.9600e+02	9.7668e-01
5.9700e+02	9.7675e-01
5.9800e+02	9.7683e-01
5.9900e+02	9.7690e-01
6.0000e+02	9.7698e-01
6.0100e+02	9.7705e-01
6.0200e+02	9.7713e-01
6.0300e+02	9.7720e-01
6.0400e+02	9.7727e-01
6.0500e+02	9.7735e-01
6.0600e+02	9.7742e-01
6.0700e+02	9.7749e-01
6.0800e+02	9.7756e-01
6.0900e+02	9.7763e-01
6.1000e+02	9.7770e-01
6.1100e+02	9.7777e-01
6.1200e+02	9.7784e-01
6.1300e+02	9.7790e-01
6.1400e+02	9.7797e-01
6.1500e+02	9.7803e-01
6.1600e+02	9.7809e-01
6.1700e+02	9.7816e-01
6.1800e+02	9.7822e-01
6.1900e+02	9.7828e-01
6.2000e+02	9.7834e-01
6.2100e+02	9.7840e-01
6.2200e+02	9.7845e-01
6.2300e+02	9.7851e-01
6.2400e+02	9.7856e-01
6.2500e+02	9.7862e-01
6.2600e+02	9.7867e-01
6.2700e+02	9.7872e-01
6.2800e+02	9.7877e-01
6.2900e+02	9.7882e-01
6.3000e+02	9.7886e-01
6.3100e+02	9.7891e-01
6.3200e+02	9.7895e-01
6.3300e+02	9.7899e-01
6.3400e+02	9.7903e-01
6.3500e+02	9.7907e-01
6.3600e+02	9.7911e-01
6.3700e+02	9.7914e-01
6.3800e+02	9.7918e-01
6.3900e+02	9.7921e-01
6.4000e+02	9.7924e-01
6.4100e+02	9.7927e-01
6.4200e+02	9.7930e-01
6.4300e+02	9.7932e-01
6.4400e+02	9.7935e-01
6.4500e+02	9.7937e-01
6.4600e+02	9.7939e-01
6.4700e+02	9.7941e-01
6.4800e+02	9.7942e-01
6.4900e+02	9.7944e-01
6.5000e+02	9.7945e-01
6.5100e+02	9.7946e-01
6.5200e+02	9.7948e-01
6.5300e+02	9.7948e-01
6.5400e+02	9.7949e-01
6.5500e+02	9.7949e-01
6.5600e+02	9.7950e-01
6.5700e+02	9.7950e-01
6.5800e+02	9.7950e-01
6.5900e+02	9.7949e-01
6.6000e+02	9.7949e-01
6.6100e+02	9.7948e-01
6.6200e+02	9.7947e-01
6.6300e+02	9.7946e-01
