#Wavelength(nm)   Throughput(0-1)3.0000e+02	9.1530e-01
3.0100e+02	9.1929e-01
3.0200e+02	9.2328e-01
3.0300e+02	9.2718e-01
3.0400e+02	9.3107e-01
3.0500e+02	9.3489e-01
3.0600e+02	9.3870e-01
3.0700e+02	9.4240e-01
3.0800e+02	9.4611e-01
3.0900e+02	9.4968e-01
3.1000e+02	9.5324e-01
3.1100e+02	9.5662e-01
3.1200e+02	9.5999e-01
3.1300e+02	9.6312e-01
3.1400e+02	9.6625e-01
3.1500e+02	9.6909e-01
3.1600e+02	9.7192e-01
3.1700e+02	9.7441e-01
3.1800e+02	9.7690e-01
3.1900e+02	9.7901e-01
3.2000e+02	9.8112e-01
3.2100e+02	9.8283e-01
3.2200e+02	9.8454e-01
3.2300e+02	9.8584e-01
3.2400e+02	9.8714e-01
3.2500e+02	9.8803e-01
3.2600e+02	9.8891e-01
3.2700e+02	9.8941e-01
3.2800e+02	9.8990e-01
3.2900e+02	9.9003e-01
3.3000e+02	9.9016e-01
3.3100e+02	9.8996e-01
3.3200e+02	9.8976e-01
3.3300e+02	9.8928e-01
3.3400e+02	9.8879e-01
3.3500e+02	9.8808e-01
3.3600e+02	9.8736e-01
3.3700e+02	9.8645e-01
3.3800e+02	9.8555e-01
3.3900e+02	9.8452e-01
3.4000e+02	9.8348e-01
3.4100e+02	9.8237e-01
3.4200e+02	9.8126e-01
3.4300e+02	9.8012e-01
3.4400e+02	9.7897e-01
3.4500e+02	9.7785e-01
3.4600e+02	9.7672e-01
3.4700e+02	9.7565e-01
3.4800e+02	9.7458e-01
3.4900e+02	9.7360e-01
3.5000e+02	9.7262e-01
3.5100e+02	9.7190e-01
3.5200e+02	9.7117e-01
3.5300e+02	9.7059e-01
3.5400e+02	9.7000e-01
3.5500e+02	9.6955e-01
3.5600e+02	9.6911e-01
3.5700e+02	9.6880e-01
3.5800e+02	9.6850e-01
3.5900e+02	9.6835e-01
3.6000e+02	9.6819e-01
3.6100e+02	9.6817e-01
3.6200e+02	9.6814e-01
3.6300e+02	9.6825e-01
3.6400e+02	9.6836e-01
3.6500e+02	9.6858e-01
3.6600e+02	9.6881e-01
3.6700e+02	9.6913e-01
3.6800e+02	9.6945e-01
3.6900e+02	9.6987e-01
3.7000e+02	9.7028e-01
3.7100e+02	9.7076e-01
3.7200e+02	9.7124e-01
3.7300e+02	9.7178e-01
3.7400e+02	9.7231e-01
3.7500e+02	9.7289e-01
3.7600e+02	9.7346e-01
3.7700e+02	9.7405e-01
3.7800e+02	9.7464e-01
3.7900e+02	9.7524e-01
3.8000e+02	9.7584e-01
3.8100e+02	9.7642e-01
3.8200e+02	9.7701e-01
3.8300e+02	9.7757e-01
3.8400e+02	9.7814e-01
3.8500e+02	9.7867e-01
3.8600e+02	9.7920e-01
3.8700e+02	9.7968e-01
3.8800e+02	9.8017e-01
3.8900e+02	9.8060e-01
3.9000e+02	9.8103e-01
3.9100e+02	9.8141e-01
3.9200e+02	9.8178e-01
3.9300e+02	9.8209e-01
3.9400e+02	9.8240e-01
3.9500e+02	9.8265e-01
3.9600e+02	9.8289e-01
3.9700e+02	9.8307e-01
3.9800e+02	9.8325e-01
3.9900e+02	9.8336e-01
4.0000e+02	9.8347e-01
4.0100e+02	9.8352e-01
4.0200e+02	9.8358e-01
4.0300e+02	9.8358e-01
4.0400e+02	9.8358e-01
4.0500e+02	9.8352e-01
4.0600e+02	9.8347e-01
4.0700e+02	9.8336e-01
4.0800e+02	9.8325e-01
4.0900e+02	9.8310e-01
4.1000e+02	9.8295e-01
4.1100e+02	9.8275e-01
4.1200e+02	9.8256e-01
4.1300e+02	9.8233e-01
4.1400e+02	9.8211e-01
4.1500e+02	9.8185e-01
4.1600e+02	9.8159e-01
4.1700e+02	9.8131e-01
4.1800e+02	9.8103e-01
4.1900e+02	9.8073e-01
